,Target
107795,0
31423,0
4891,0
107294,0
64662,0
64381,0
116655,0
46794,0
72867,0
19665,0
13096,0
14006,0
59707,0
64936,0
127444,0
92775,0
116340,0
6811,0
1064,0
5759,0
36001,0
18016,0
73750,0
73186,0
129456,1
61511,0
82655,0
105322,0
113899,0
58552,0
50692,0
69928,0
19597,0
111020,0
104095,0
64588,0
3302,0
13069,0
71837,0
93662,0
82984,0
115623,0
127168,0
63947,0
30395,0
33015,0
14843,0
58831,0
23741,0
46822,0
52755,0
117643,0
70440,0
65978,0
18836,0
59488,0
15922,0
83488,0
8156,0
41905,0
102944,0
42566,0
125101,0
13926,0
4548,0
86632,0
97311,0
89821,0
83474,0
31346,0
43310,0
110522,0
130804,1
75816,0
1918,0
82441,0
15488,0
111703,0
115653,0
66599,0
76809,0
18463,0
60832,0
124427,0
32787,0
108515,0
24725,0
112311,0
55991,0
130071,1
22911,0
9687,0
98761,0
36757,0
14926,0
123663,0
29887,0
2488,0
113303,0
21196,0
85011,0
64029,0
123450,0
7039,0
79777,0
69355,0
74943,0
68256,0
94642,0
52974,0
91950,0
17146,0
55311,0
8822,0
124551,0
104260,0
5295,0
124293,0
68877,0
58919,0
121647,0
102042,0
20661,0
24456,0
54627,0
12495,0
8548,0
114886,0
81228,0
26999,0
10611,0
46610,0
56888,0
29353,0
39124,0
120973,0
12024,0
9223,0
44698,0
105843,0
57576,0
7421,0
97854,0
35562,0
26826,0
130518,1
78567,0
118446,0
72162,0
77938,0
30256,0
9549,0
7972,0
110068,0
32550,0
68379,0
73789,0
43992,0
96281,0
70281,0
73197,0
57188,0
972,0
45220,0
40254,0
16014,0
23102,0
1797,0
71766,0
76336,0
84,0
66659,0
108373,0
46668,0
41145,0
85749,0
118835,0
1899,0
81815,0
103539,0
75269,0
27604,0
69103,0
115462,0
52663,0
35257,0
61319,0
102658,0
45059,0
8696,0
61700,0
90962,0
49762,0
15640,0
75341,0
117038,0
62851,0
40778,0
92387,0
81373,0
37201,0
128277,1
77339,0
49553,0
110506,0
5450,0
70983,0
99082,0
127485,0
110240,0
131007,1
31596,0
26631,0
68469,0
7183,0
66667,0
60823,0
110362,0
104055,0
96121,0
36647,0
57447,0
15598,0
47459,0
97241,0
56212,0
4721,0
11304,0
107007,0
101503,0
7416,0
60083,0
49608,0
65304,0
55527,0
66735,0
85418,0
69819,0
115405,0
81395,0
35870,0
28367,0
44488,0
122013,0
109907,0
42968,0
12542,0
51401,0
51290,0
20489,0
76872,0
73465,0
20141,0
120040,0
33516,0
119089,0
70637,0
104228,0
29609,0
22168,0
5157,0
131047,1
17632,0
42874,0
111366,0
119220,0
34631,0
66264,0
114792,0
7166,0
76289,0
40386,0
57687,0
107328,0
32044,0
61712,0
17136,0
76728,0
4905,0
113828,0
31666,0
47451,0
32226,0
26328,0
111230,0
85091,0
44688,0
27049,0
115852,0
49908,0
71977,0
119272,0
90516,0
117013,0
3599,0
84060,0
35406,0
116711,0
105710,0
60678,0
130862,1
127578,0
94690,0
69581,0
64699,0
51885,0
129256,1
111369,0
73707,0
70333,0
93338,0
5595,0
104658,0
126806,0
120855,0
43192,0
4648,0
13618,0
115003,0
35345,0
31003,0
422,0
38514,0
112929,0
86944,0
80021,0
108262,0
64047,0
36085,0
18579,0
129857,1
73382,0
115300,0
9244,0
128622,1
50158,0
95043,0
109536,0
28463,0
10060,0
111117,0
43894,0
90948,0
49916,0
54731,0
97435,0
87514,0
36724,0
31305,0
120636,0
56640,0
91264,0
12904,0
98483,0
86196,0
107774,0
51500,0
13820,0
36403,0
92808,0
9163,0
125486,0
20633,0
23284,0
64127,0
85605,0
107355,0
26054,0
26904,0
108498,0
22854,0
4902,0
41574,0
4427,0
91584,0
101477,0
125179,0
25017,0
26272,0
92487,0
96322,0
124682,0
62365,0
1488,0
62574,0
84749,0
31577,0
37950,0
42498,0
101692,0
85585,0
91964,0
41708,0
126511,0
2179,0
4107,0
5664,0
37658,0
123121,0
10388,0
107502,0
27546,0
104629,0
66543,0
103333,0
35006,0
4345,0
15035,0
107538,0
85502,0
23306,0
7285,0
28012,0
113148,0
57334,0
46251,0
31661,0
53322,0
39541,0
78096,0
29743,0
69929,0
9571,0
103733,0
34983,0
6736,0
76003,0
105829,0
116371,0
33004,0
79341,0
113730,0
24444,0
73530,0
109711,0
87958,0
65426,0
76307,0
67412,0
108694,0
11831,0
121135,0
10984,0
20440,0
99669,0
64533,0
92785,0
104727,0
3347,0
101482,0
99531,0
19962,0
106256,0
93701,0
33006,0
6986,0
15600,0
93775,0
103134,0
769,0
128033,1
15106,0
514,0
52880,0
128392,1
119329,0
74885,0
113841,0
90394,0
70153,0
20451,0
33646,0
79191,0
130653,1
69659,0
21319,0
58672,0
89434,0
112641,0
14099,0
104712,0
115598,0
125773,0
50639,0
1424,0
85719,0
127089,0
21049,0
122109,0
123166,0
96210,0
92724,0
45726,0
87118,0
16282,0
116507,0
80502,0
125453,0
70274,0
115164,0
54204,0
61291,0
20168,0
36774,0
51617,0
21680,0
122953,0
80033,0
97882,0
68372,0
54718,0
87297,0
69556,0
33109,0
56201,0
117417,0
63677,0
80531,0
125,0
33807,0
103167,0
96406,0
99953,0
38324,0
15791,0
38026,0
122491,0
64992,0
39601,0
37559,0
101918,0
107788,0
4795,0
30520,0
59201,0
92252,0
319,0
109654,0
99822,0
55470,0
9676,0
107245,0
20952,0
36797,0
90457,0
2740,0
96868,0
75552,0
84809,0
12125,0
96011,0
26005,0
8418,0
52550,0
10218,0
47396,0
28961,0
115512,0
118925,0
86676,0
87953,0
89739,0
40318,0
56803,0
98212,0
109162,0
50858,0
64808,0
35381,0
85039,0
51832,0
92942,0
99914,0
68742,0
123580,0
17753,0
121770,0
117668,0
93039,0
89812,0
112294,0
87333,0
77239,0
51136,0
89204,0
98117,0
70954,0
23474,0
119331,0
89805,0
55844,0
90338,0
78042,0
3362,0
96847,0
117648,0
21047,0
107351,0
42097,0
87757,0
93693,0
42647,0
81714,0
101519,0
49447,0
41239,0
107716,0
4038,0
45564,0
29216,0
68942,0
28687,0
59693,0
86165,0
102044,0
52703,0
85594,0
111492,0
81104,0
112028,0
6314,0
23239,0
117224,0
90679,0
74037,0
83652,0
41516,0
60762,0
24786,0
8853,0
115847,0
65881,0
129495,1
119001,0
31240,0
75582,0
99191,0
14910,0
89137,0
105936,0
34547,0
22889,0
39079,0
65480,0
3375,0
117581,0
75861,0
28792,0
30427,0
56126,0
12985,0
36576,0
16534,0
52645,0
93182,0
40674,0
119174,0
46491,0
81945,0
81394,0
87507,0
12427,0
46152,0
81609,0
54270,0
81021,0
74258,0
129222,1
48376,0
18323,0
96584,0
14102,0
82466,0
109344,0
6592,0
13711,0
9333,0
43759,0
27848,0
47277,0
71901,0
128906,1
82341,0
10076,0
16225,0
43283,0
94357,0
79172,0
52592,0
107353,0
48600,0
82987,0
63003,0
18586,0
24332,0
113093,0
22993,0
33571,0
34656,0
86247,0
29078,0
63602,0
73044,0
54625,0
9152,0
51903,0
48042,0
49397,0
91859,0
58374,0
122911,0
125007,0
110781,0
77888,0
122468,0
38493,0
40655,0
19468,0
92819,0
105198,0
119257,0
77147,0
111410,0
37410,0
68969,0
58814,0
31374,0
99762,0
54665,0
126868,0
73744,0
90684,0
116837,0
11802,0
5784,0
42398,0
45980,0
126218,0
95904,0
122631,0
18763,0
65536,0
115727,0
67366,0
45285,0
122971,0
121181,0
27555,0
64125,0
92762,0
126591,0
64287,0
93065,0
39132,0
111098,0
35816,0
83030,0
83284,0
16951,0
118041,0
77704,0
61128,0
92414,0
84007,0
126830,0
101445,0
127793,0
53635,0
27853,0
17961,0
130583,1
122555,0
110366,0
65400,0
104443,0
50445,0
110136,0
49436,0
27769,0
72402,0
12248,0
105270,0
51714,0
87501,0
42865,0
41111,0
99035,0
84511,0
30698,0
111983,0
51900,0
64974,0
15055,0
8566,0
100218,0
18295,0
47810,0
21325,0
65336,0
53399,0
125941,0
130794,1
70595,0
34657,0
446,0
19351,0
109691,0
123445,0
106673,0
23812,0
20414,0
108601,0
51172,0
71560,0
23611,0
96903,0
63117,0
27643,0
94092,0
90811,0
61379,0
93551,0
9765,0
127970,1
121069,0
99504,0
1307,0
26928,0
41422,0
31840,0
66221,0
53742,0
117134,0
36929,0
95839,0
92093,0
113588,0
9032,0
70411,0
122645,0
54854,0
43666,0
17079,0
94868,0
47855,0
94187,0
55014,0
101997,0
100637,0
79131,0
53591,0
23860,0
35796,0
89914,0
4232,0
33833,0
109297,0
117033,0
38913,0
52834,0
10233,0
99518,0
56363,0
10846,0
126096,0
53013,0
54916,0
89692,0
74854,0
126676,0
98243,0
93877,0
43970,0
65834,0
43440,0
106989,0
115680,0
56700,0
64021,0
116125,0
74,0
84954,0
79284,0
64409,0
52620,0
127027,0
80363,0
2837,0
42230,0
120156,0
111970,0
127999,1
48349,0
80535,0
8029,0
64754,0
9726,0
25611,0
30180,0
31370,0
26426,0
106426,0
36600,0
53569,0
34833,0
11794,0
63720,0
62091,0
124197,0
126216,0
81468,0
12565,0
100896,0
51600,0
119729,0
41477,0
56021,0
88662,0
74559,0
91828,0
77835,0
63036,0
44380,0
108471,0
69506,0
104289,0
84745,0
49678,0
77700,0
80544,0
68183,0
24183,0
115605,0
34294,0
23335,0
124674,0
112649,0
69993,0
52696,0
1850,0
113786,0
105259,0
97033,0
100297,0
4199,0
53448,0
125679,0
103565,0
638,0
10914,0
72657,0
52213,0
73889,0
16604,0
13290,0
36705,0
101832,0
17318,0
102398,0
2434,0
18024,0
83615,0
69686,0
35919,0
88346,0
10030,0
55728,0
117872,0
38212,0
96244,0
104367,0
99549,0
124632,0
88050,0
121700,0
88595,0
43394,0
61342,0
36173,0
64169,0
107820,0
61826,0
54372,0
27701,0
47858,0
83177,0
23205,0
24885,0
129897,1
42660,0
95951,0
77936,0
9598,0
75814,0
83391,0
35189,0
20822,0
26586,0
72497,0
93710,0
78287,0
18642,0
116937,0
125170,0
42574,0
38705,0
100496,0
77708,0
56991,0
37058,0
109260,0
88804,0
81742,0
75174,0
41681,0
37173,0
111721,0
120605,0
69824,0
41285,0
122281,0
82834,0
12761,0
56980,0
102180,0
48833,0
24946,0
96995,0
5625,0
65618,0
46055,0
107246,0
55243,0
69935,0
100662,0
31129,0
17070,0
126199,0
31071,0
126431,0
115480,0
121961,0
114491,0
100846,0
102288,0
41514,0
29683,0
88906,0
6176,0
24687,0
71269,0
67422,0
94909,0
19542,0
30966,0
23084,0
1310,0
110994,0
116186,0
126602,0
94469,0
102714,0
49460,0
94508,0
27284,0
24295,0
30013,0
96435,0
113174,0
76167,0
66989,0
39690,0
29375,0
18888,0
40312,0
2345,0
15015,0
86918,0
57186,0
36307,0
28267,0
115675,0
80746,0
58931,0
131030,1
36558,0
103679,0
28128,0
104235,0
118151,0
78386,0
121281,0
53796,0
43331,0
79522,0
47171,0
79195,0
1037,0
8905,0
51770,0
61703,0
17565,0
42359,0
123775,0
2881,0
35221,0
122505,0
106408,0
26648,0
70699,0
90946,0
67063,0
60554,0
117057,0
62436,0
126638,0
59824,0
123989,0
53277,0
116669,0
34636,0
98291,0
102362,0
6709,0
15515,0
29070,0
81106,0
43830,0
101163,0
65712,0
113751,0
42462,0
77113,0
125687,0
74249,0
94836,0
53400,0
121222,0
14656,0
97319,0
34090,0
46267,0
85656,0
43905,0
44772,0
71197,0
91392,0
34972,0
54899,0
69126,0
104790,0
72400,0
125358,0
130705,1
30685,0
16594,0
74248,0
65241,0
19440,0
21949,0
48089,0
32496,0
44601,0
91009,0
79973,0
93898,0
131033,1
34287,0
26563,0
15289,0
103384,0
33738,0
128120,1
118533,0
72759,0
68342,0
47926,0
123142,0
55164,0
20091,0
68634,0
2049,0
84364,0
80442,0
90135,0
95899,0
93133,0
4619,0
129581,1
129474,1
40427,0
110338,0
63597,0
130217,1
114916,0
96911,0
110079,0
74435,0
118725,0
124522,0
107043,0
102359,0
97979,0
123593,0
19547,0
35538,0
113798,0
45849,0
48506,0
33298,0
93598,0
50102,0
54261,0
86362,0
108309,0
35585,0
103164,0
66375,0
59203,0
104622,0
79563,0
18894,0
10404,0
121906,0
76566,0
79031,0
6802,0
11685,0
32388,0
109480,0
127573,0
85353,0
41771,0
13582,0
49451,0
56162,0
85663,0
97266,0
101095,0
122747,0
69914,0
56,0
83947,0
27892,0
47918,0
107336,0
119811,0
121901,0
114111,0
3144,0
5361,0
54876,0
31396,0
117110,0
106121,0
101333,0
43748,0
27583,0
745,0
100251,0
80409,0
28863,0
30607,0
51521,0
128667,1
80271,0
26582,0
47559,0
7751,0
7377,0
29994,0
78322,0
33773,0
53734,0
22031,0
114604,0
79498,0
106597,0
119369,0
74211,0
123209,0
75043,0
130629,1
33295,0
113216,0
36989,0
117997,0
104229,0
43118,0
64165,0
21582,0
118995,0
97244,0
105769,0
108366,0
61652,0
130146,1
109274,0
37003,0
89039,0
52510,0
30529,0
32465,0
101693,0
107450,0
116557,0
63680,0
47315,0
107174,0
24252,0
122313,0
115646,0
87960,0
21568,0
33394,0
62064,0
35156,0
114638,0
23748,0
49367,0
129338,1
27923,0
91198,0
113620,0
80919,0
97859,0
50991,0
109651,0
53802,0
66070,0
101777,0
53486,0
113980,0
61238,0
85909,0
104178,0
87162,0
73292,0
32449,0
58835,0
114337,0
97342,0
46987,0
41628,0
81883,0
81798,0
4949,0
68376,0
122399,0
104424,0
46475,0
105840,0
10503,0
88439,0
65253,0
60441,0
110743,0
6236,0
90139,0
8950,0
11485,0
48909,0
118181,0
19606,0
76428,0
77176,0
53173,0
78163,0
110312,0
3238,0
7233,0
13285,0
18948,0
66743,0
35168,0
46777,0
19345,0
77668,0
27890,0
34341,0
14398,0
61690,0
78492,0
38745,0
25717,0
64110,0
4890,0
231,0
81418,0
76120,0
60475,0
68989,0
11635,0
20273,0
54866,0
106240,0
9122,0
14746,0
47726,0
89754,0
28933,0
79245,0
68644,0
7828,0
41875,0
22747,0
70876,0
92080,0
24716,0
25521,0
40132,0
11726,0
56548,0
30095,0
61520,0
100588,0
46380,0
19827,0
6861,0
34536,0
104870,0
8734,0
10923,0
61284,0
10676,0
65646,0
113498,0
20854,0
8350,0
97144,0
75953,0
112421,0
62972,0
42153,0
68196,0
36717,0
14905,0
89308,0
89596,0
63010,0
14687,0
2298,0
112587,0
39899,0
79541,0
80360,0
25878,0
59016,0
1788,0
129251,1
116473,0
23483,0
29218,0
58355,0
53146,0
52186,0
32602,0
38915,0
74914,0
80432,0
90396,0
7235,0
51635,0
9093,0
35501,0
127724,0
38709,0
76270,0
108222,0
118385,0
15429,0
90258,0
18470,0
92129,0
64633,0
127685,0
46139,0
109249,0
89479,0
106909,0
89827,0
26813,0
82744,0
79496,0
76081,0
96757,0
50528,0
85325,0
31728,0
74335,0
113939,0
66296,0
123082,0
10274,0
86692,0
8672,0
67315,0
4353,0
124167,0
55119,0
18897,0
73601,0
30354,0
91045,0
74404,0
44174,0
80780,0
65424,0
56594,0
71469,0
51649,0
4531,0
57632,0
69165,0
90938,0
57678,0
2820,0
101700,0
67273,0
41067,0
13067,0
100440,0
42881,0
101486,0
72005,0
101956,0
41851,0
97589,0
76094,0
46997,0
126156,0
69467,0
1454,0
129498,1
94879,0
77378,0
14261,0
67605,0
79645,0
67550,0
83632,0
106413,0
97985,0
115315,0
77943,0
53930,0
23706,0
26115,0
3458,0
83987,0
12723,0
28157,0
108560,0
66992,0
88272,0
77609,0
79623,0
76071,0
50,0
8512,0
7979,0
80580,0
23550,0
63388,0
20557,0
16144,0
100324,0
96140,0
84028,0
109519,0
30393,0
81248,0
22095,0
25180,0
117545,0
97326,0
64617,0
15457,0
126225,0
37725,0
35530,0
48921,0
107225,0
34997,0
60583,0
101304,0
78070,0
106977,0
96198,0
124221,0
77346,0
84737,0
2648,0
87421,0
98280,0
80601,0
22786,0
121698,0
14209,0
66675,0
112023,0
19566,0
69201,0
47247,0
45322,0
27344,0
61624,0
89080,0
105054,0
87695,0
105340,0
76427,0
123898,0
74770,0
4564,0
72111,0
73620,0
119584,0
27002,0
129964,1
46226,0
107560,0
115251,0
80512,0
98849,0
91472,0
69226,0
72276,0
108757,0
121314,0
100006,0
93555,0
63276,0
113315,0
68526,0
20387,0
55973,0
59141,0
3932,0
17197,0
55943,0
125268,0
105098,0
27457,0
5645,0
2441,0
116201,0
14871,0
114224,0
1261,0
105622,0
99348,0
33788,0
580,0
106491,0
24016,0
86728,0
130391,1
17666,0
22997,0
119378,0
64366,0
116300,0
42076,0
39018,0
91876,0
24258,0
76921,0
46569,0
96553,0
50250,0
81550,0
22915,0
63804,0
54155,0
117310,0
18400,0
68910,0
80642,0
36789,0
125264,0
26352,0
84948,0
108916,0
74935,0
128554,1
1027,0
87569,0
1776,0
36658,0
115572,0
45889,0
71386,0
33291,0
110348,0
104182,0
79291,0
127267,0
45637,0
107207,0
74767,0
87,0
130497,1
26893,0
6405,0
9313,0
91171,0
34244,0
61428,0
126822,0
68918,0
104869,0
57307,0
128739,1
62146,0
125896,0
45876,0
119150,0
24649,0
90076,0
35001,0
47705,0
76734,0
127028,0
66519,0
69655,0
99563,0
121644,0
105650,0
124274,0
108876,0
71431,0
126273,0
76153,0
118607,0
24409,0
32417,0
82758,0
20719,0
27477,0
58220,0
116559,0
1011,0
86141,0
80940,0
31356,0
67531,0
103452,0
105050,0
68741,0
36899,0
11070,0
68976,0
12431,0
54558,0
103438,0
17479,0
67601,0
76288,0
111143,0
29689,0
66638,0
55094,0
61265,0
72426,0
23096,0
126772,0
120009,0
9261,0
70269,0
126283,0
69135,0
109688,0
73269,0
8060,0
8952,0
28637,0
94685,0
12210,0
101572,0
71783,0
9543,0
44859,0
126318,0
86542,0
109043,0
23933,0
17460,0
76538,0
1058,0
47328,0
26933,0
30462,0
434,0
24437,0
91686,0
12923,0
57991,0
21205,0
116474,0
47249,0
93913,0
10592,0
83130,0
44000,0
76089,0
70889,0
90952,0
46830,0
51036,0
116203,0
83320,0
109851,0
22432,0
107938,0
125376,0
100089,0
69138,0
28185,0
117081,0
84281,0
94683,0
19006,0
111697,0
76282,0
83099,0
88067,0
115113,0
36670,0
29434,0
101624,0
95321,0
82712,0
40376,0
12839,0
68518,0
4233,0
37869,0
81912,0
54950,0
40942,0
82963,0
97056,0
7074,0
45164,0
99661,0
110493,0
87551,0
113054,0
7841,0
16954,0
101643,0
34539,0
1655,0
100674,0
93741,0
4398,0
24420,0
131262,1
46755,0
22489,0
51614,0
19212,0
116438,0
57375,0
38823,0
25593,0
109068,0
96748,0
74282,0
20941,0
124365,0
30366,0
45522,0
5877,0
95177,0
62394,0
105928,0
39965,0
119803,0
87908,0
91565,0
123508,0
95856,0
16097,0
34756,0
122073,0
112758,0
18212,0
109497,0
15414,0
3844,0
22120,0
81832,0
60444,0
36192,0
10819,0
27578,0
120346,0
115478,0
111282,0
90972,0
119290,0
4544,0
21615,0
46619,0
22737,0
93845,0
125385,0
42376,0
120261,0
27121,0
122394,0
60609,0
51721,0
67748,0
125789,0
8449,0
122562,0
22064,0
72389,0
123997,0
54386,0
79096,0
29773,0
36962,0
14304,0
50103,0
19728,0
59487,0
129471,1
47657,0
106636,0
79104,0
64991,0
111656,0
105173,0
45670,0
84323,0
82143,0
69750,0
70813,0
85631,0
34924,0
70712,0
69267,0
65770,0
63820,0
93528,0
1841,0
110316,0
118674,0
39072,0
83848,0
117400,0
7854,0
57453,0
34898,0
89639,0
58804,0
121391,0
36704,0
103239,0
26526,0
106966,0
106299,0
1132,0
82318,0
6346,0
73911,0
60390,0
40631,0
127242,0
42297,0
127275,0
91728,0
3907,0
113340,0
111887,0
71552,0
17938,0
118784,0
120599,0
28282,0
74004,0
20038,0
97944,0
69408,0
51336,0
8133,0
15752,0
23625,0
30011,0
28742,0
78123,0
52195,0
57106,0
75675,0
74937,0
85433,0
25101,0
61302,0
54308,0
100194,0
129757,1
32579,0
91733,0
5627,0
32529,0
83444,0
78451,0
87956,0
6110,0
99990,0
22515,0
106208,0
33505,0
69114,0
13129,0
42000,0
128713,1
45197,0
50579,0
71937,0
123710,0
125025,0
23792,0
19952,0
64941,0
46382,0
10675,0
125228,0
76176,0
79580,0
91829,0
47922,0
58504,0
32431,0
85932,0
91127,0
39416,0
32805,0
104781,0
115812,0
9041,0
79982,0
120715,0
48311,0
79538,0
117182,0
29279,0
6421,0
9976,0
100082,0
2119,0
44245,0
68876,0
47379,0
90052,0
54080,0
28920,0
105299,0
69222,0
5528,0
90598,0
93073,0
33034,0
16452,0
51209,0
2771,0
52783,0
126632,0
105536,0
5027,0
128480,1
49579,0
21392,0
22929,0
103218,0
41047,0
105004,0
11681,0
49834,0
31645,0
56524,0
82716,0
113608,0
110023,0
18800,0
78450,0
20224,0
97040,0
115738,0
22222,0
99476,0
130326,1
37867,0
72289,0
69485,0
60602,0
6074,0
125183,0
109088,0
69452,0
92390,0
106052,0
117275,0
60576,0
38146,0
18294,0
88857,0
59400,0
26232,0
43484,0
8474,0
106527,0
112387,0
73033,0
86791,0
123363,0
65287,0
31217,0
82211,0
126787,0
38790,0
124124,0
106438,0
24462,0
49264,0
98417,0
38118,0
20430,0
62107,0
93190,0
29395,0
26104,0
63805,0
63814,0
20035,0
86898,0
64768,0
76719,0
31061,0
78954,0
45027,0
16942,0
99473,0
75441,0
59209,0
2514,0
86211,0
126365,0
42673,0
51870,0
38196,0
44863,0
87021,0
69905,0
31158,0
90943,0
118913,0
32341,0
20512,0
37316,0
6379,0
78109,0
29148,0
51979,0
75439,0
104476,0
61707,0
25641,0
51272,0
67852,0
125676,0
51491,0
113853,0
35509,0
119164,0
16519,0
117656,0
65376,0
12296,0
15583,0
20509,0
87687,0
38317,0
36310,0
14638,0
73884,0
114959,0
56502,0
29625,0
62195,0
75001,0
3094,0
1248,0
75900,0
59651,0
37238,0
35575,0
74852,0
18903,0
50891,0
44350,0
5667,0
84018,0
54144,0
107297,0
20175,0
32015,0
17933,0
16417,0
44114,0
38189,0
2371,0
94235,0
25460,0
30334,0
128671,1
67026,0
45358,0
6304,0
49928,0
45789,0
64606,0
55483,0
5471,0
103357,0
128659,1
19971,0
31015,0
130809,1
68909,0
97835,0
97243,0
37612,0
37216,0
91046,0
56601,0
102994,0
56565,0
59044,0
75331,0
34885,0
24517,0
52888,0
115198,0
45060,0
3726,0
12860,0
13444,0
43034,0
103530,0
21200,0
92432,0
25443,0
35477,0
71204,0
11942,0
27584,0
121952,0
121355,0
13242,0
43241,0
46814,0
78975,0
21030,0
127929,1
39557,0
29827,0
106308,0
120543,0
60974,0
16903,0
7489,0
89693,0
2219,0
58839,0
117241,0
82762,0
108676,0
82133,0
76649,0
101718,0
122249,0
113525,0
28255,0
15965,0
98935,0
63815,0
1522,0
88250,0
12655,0
40691,0
119115,0
25458,0
53210,0
61907,0
101952,0
7124,0
65991,0
48509,0
109450,0
20424,0
58614,0
56986,0
126355,0
63624,0
87822,0
42943,0
79329,0
56820,0
96501,0
7742,0
114379,0
35569,0
78876,0
9815,0
53705,0
56731,0
1823,0
99976,0
32542,0
72089,0
28547,0
21353,0
81307,0
93617,0
73161,0
67189,0
92790,0
40018,0
109141,0
55859,0
94417,0
129444,1
2845,0
18930,0
104200,0
65741,0
101413,0
76604,0
78903,0
73413,0
95835,0
38264,0
128210,1
72451,0
22251,0
124954,0
106450,0
73996,0
39928,0
45210,0
80994,0
62584,0
40183,0
65347,0
36589,0
39637,0
31675,0
24821,0
65549,0
95007,0
64213,0
70118,0
28788,0
7327,0
89883,0
35817,0
67276,0
26068,0
9348,0
28599,0
27831,0
87253,0
9651,0
90572,0
82443,0
10591,0
23752,0
117040,0
124363,0
124599,0
90391,0
91300,0
113219,0
103658,0
18286,0
45903,0
33163,0
100223,0
72058,0
39034,0
103367,0
164,0
69692,0
48055,0
122049,0
13368,0
84113,0
80254,0
72743,0
40542,0
56316,0
86078,0
27145,0
130823,1
99836,0
86193,0
92675,0
94146,0
108744,0
116046,0
112837,0
9227,0
120136,0
92717,0
112382,0
116347,0
64250,0
19414,0
17031,0
97486,0
90561,0
72572,0
3607,0
106849,0
81826,0
124665,0
125344,0
103163,0
6028,0
44458,0
83252,0
34127,0
72260,0
7200,0
21409,0
50315,0
77209,0
20995,0
34855,0
91613,0
58074,0
85839,0
110257,0
72854,0
85677,0
60080,0
107162,0
126700,0
109213,0
3232,0
96267,0
80758,0
130261,1
74823,0
10037,0
36786,0
120795,0
107832,0
80057,0
49445,0
3892,0
89491,0
83349,0
37617,0
17207,0
732,0
92401,0
47172,0
74047,0
95074,0
33100,0
48762,0
112983,0
61199,0
22914,0
26652,0
5971,0
48420,0
103437,0
92767,0
130918,1
36984,0
36684,0
19207,0
80813,0
88254,0
8425,0
70429,0
114481,0
78785,0
109069,0
48483,0
65594,0
53814,0
98193,0
2321,0
114621,0
70607,0
96516,0
128580,1
56092,0
50392,0
92300,0
118045,0
120995,0
127831,1
5013,0
61717,0
29819,0
108053,0
32057,0
88998,0
59113,0
107873,0
783,0
97410,0
107850,0
55931,0
50259,0
92290,0
73552,0
128961,1
38428,0
52355,0
8645,0
20001,0
60544,0
129039,1
4420,0
74303,0
37385,0
89668,0
76005,0
64517,0
42725,0
99262,0
33598,0
60855,0
112262,0
7787,0
35874,0
49547,0
53319,0
1509,0
106951,0
113043,0
78001,0
83339,0
47133,0
37133,0
54575,0
26097,0
88958,0
67465,0
65944,0
29813,0
87592,0
26714,0
82791,0
52002,0
105703,0
18310,0
3051,0
105574,0
130371,1
123680,0
88190,0
41971,0
36367,0
53155,0
6680,0
98772,0
71464,0
34191,0
60334,0
98977,0
5773,0
68120,0
116397,0
15651,0
124079,0
115190,0
34780,0
95224,0
101947,0
14938,0
16990,0
30140,0
108422,0
83344,0
129711,1
40722,0
115797,0
23263,0
24749,0
35789,0
87871,0
126254,0
103584,0
890,0
69275,0
10129,0
113514,0
58485,0
26688,0
65266,0
114104,0
22193,0
130640,1
60076,0
41839,0
78940,0
89761,0
65584,0
73662,0
127128,0
45479,0
53315,0
65329,0
63819,0
20131,0
61085,0
35142,0
51470,0
74629,0
99347,0
98449,0
64041,0
62998,0
118281,0
106055,0
101879,0
33550,0
84919,0
53205,0
69575,0
98165,0
121769,0
100953,0
78415,0
77928,0
43347,0
39176,0
78735,0
97738,0
65294,0
63884,0
93696,0
111184,0
85578,0
113295,0
120826,0
127449,0
82027,0
20774,0
77121,0
37808,0
102518,0
15368,0
109891,0
72857,0
124589,0
64805,0
123366,0
123804,0
104504,0
23989,0
29976,0
19048,0
11907,0
101071,0
98679,0
103177,0
5781,0
48270,0
120575,0
102166,0
57545,0
97531,0
6507,0
3291,0
35970,0
106161,0
18718,0
77453,0
112619,0
51114,0
89718,0
25117,0
128738,1
113246,0
60934,0
22921,0
85033,0
100018,0
4127,0
131045,1
79939,0
68597,0
38137,0
14949,0
101857,0
87201,0
109796,0
53129,0
76713,0
125733,0
78792,0
26975,0
2565,0
577,0
72739,0
5884,0
98708,0
122113,0
112189,0
70581,0
31623,0
62765,0
4932,0
58030,0
61078,0
102926,0
14143,0
58921,0
36651,0
73457,0
49110,0
121244,0
43800,0
124101,0
14118,0
125747,0
26624,0
75144,0
32107,0
95658,0
119168,0
29481,0
124906,0
8476,0
8520,0
61033,0
31085,0
60332,0
59894,0
36418,0
66300,0
32231,0
3340,0
72660,0
7282,0
6755,0
20311,0
48324,0
64955,0
90641,0
46371,0
89016,0
110143,0
62758,0
105601,0
113800,0
6232,0
103155,0
114185,0
71825,0
110078,0
44765,0
50814,0
99304,0
103019,0
30131,0
45504,0
114263,0
70352,0
47553,0
96494,0
98572,0
106467,0
98512,0
9382,0
83888,0
3152,0
19138,0
72918,0
89054,0
94367,0
54815,0
128135,1
80222,0
118764,0
29921,0
128783,1
73191,0
102188,0
32102,0
110622,0
